"","female","pid_self","postvote_presvtwho","relig_import","ft_dem","ft_rep","health_2010hcr","age","vote.obama","democrat","republican","independent","support.aca"
"4030",1,3,1,1,"70","30",3,49,1,0,0,1,0
"4031",0,3,1,1,"70","15",1,64,1,0,0,1,1
"4032",1,3,1,0,"85","15",1,65,1,0,0,1,1
"4033",1,2,NA,1,"70","85",1,56,NA,0,1,0,1
"4034",1,2,2,1,"0","85",2,54,0,0,1,0,0
"4035",1,1,1,0,"85","50",1,55,1,1,0,0,1
"4036",1,1,1,0,"85","0",1,66,1,1,0,0,1
"4037",0,2,2,1,"15","70",3,74,0,0,1,0,0
"4038",0,1,NA,1,"85","40",1,78,NA,1,0,0,1
"4039",0,1,1,1,"85","0",1,56,1,1,0,0,1
"4040",1,3,1,1,"50","50",1,54,1,0,0,1,1
"4041",1,1,1,1,"80","30",1,77,1,1,0,0,1
"4042",1,1,1,1,"85","60",3,65,1,1,0,0,0
"4043",0,1,1,1,"60","15",1,55,1,1,0,0,1
"4044",0,2,2,1,"30","50",3,34,0,0,1,0,0
"4045",1,2,NA,0,"50","50",2,45,NA,0,1,0,0
"4046",0,1,1,1,"40","50",1,20,1,1,0,0,1
"4047",0,2,NA,1,"30","85",2,44,NA,0,1,0,0
"4048",0,1,NA,0,"100","15",1,57,NA,1,0,0,1
"4049",0,3,NA,0,"0","0",2,32,NA,0,0,1,0
"4050",1,3,2,1,"70","70",1,57,0,0,0,1,1
"4051",0,2,2,1,"0","100",2,25,0,0,1,0,0
"4052",0,1,1,0,"85","0",3,50,1,1,0,0,0
"4053",0,3,NA,1,"75","75",3,19,NA,0,0,1,0
"4054",0,1,NA,1,"70","50",2,48,NA,1,0,0,0
"4055",1,1,1,1,"70","50",1,42,1,1,0,0,1
"4056",1,1,1,1,"100","40",1,55,1,1,0,0,1
"4057",0,3,2,1,"15","50",1,68,0,0,0,1,1
"4058",0,1,1,1,"70","40",3,35,1,1,0,0,0
"4059",1,NA,NA,0,"0","15",3,60,NA,NA,NA,NA,0
"4060",0,3,1,0,"40","70",1,46,1,0,0,1,1
"4061",1,1,1,0,"75","0",1,35,1,1,0,0,1
"4062",0,1,1,1,"65","25",1,44,1,1,0,0,1
"4063",1,3,2,1,"40","60",2,61,0,0,0,1,0
"4064",1,1,1,0,"85","40",2,73,1,1,0,0,0
"4065",1,1,1,0,"70","5",1,47,1,1,0,0,1
"4066",0,3,NA,1,"50","40",2,52,NA,0,0,1,0
"4067",0,2,2,1,"0","70",2,78,0,0,1,0,0
"4068",0,2,2,1,"15","60",2,74,0,0,1,0,0
"4069",0,3,1,1,"50","50",3,19,1,0,0,1,0
"4070",1,1,NA,0,"85","0",3,54,NA,1,0,0,0
"4071",0,3,NA,0,"100","30",3,40,NA,0,0,1,0
"4072",1,1,1,1,"85","50",1,44,1,1,0,0,1
"4073",0,2,2,1,"40","70",2,28,0,0,1,0,0
"4074",0,2,2,1,"10","70",2,47,0,0,1,0,0
"4075",0,1,1,1,"60","30",1,29,1,1,0,0,1
"4076",1,3,NA,1,"50","50",3,47,NA,0,0,1,0
"4077",1,1,NA,1,"70","15",2,60,NA,1,0,0,0
"4078",1,1,1,1,"85","0",3,42,1,1,0,0,0
"4079",1,3,NA,1,"50","50",2,24,NA,0,0,1,0
"4080",1,1,NA,0,"100","0",1,59,NA,1,0,0,1
"4081",1,2,2,0,"30","85",2,57,0,0,1,0,0
"4082",1,1,1,0,"95","0",1,66,1,1,0,0,1
"4083",0,3,NA,0,"35","30",2,53,NA,0,0,1,0
"4084",0,2,2,1,"50","50",3,48,0,0,1,0,0
"4085",1,3,1,1,"55","35",1,49,1,0,0,1,1
"4086",1,3,1,0,"70","40",1,86,1,0,0,1,1
"4087",1,1,1,0,"100","0",1,58,1,1,0,0,1
"4088",0,3,2,1,"40","60",2,36,0,0,0,1,0
"4089",0,2,NA,1,"0","70",2,67,NA,0,1,0,0
"4090",1,3,1,1,"60","50",1,83,1,0,0,1,1
"4091",0,2,2,1,"15","90",2,49,0,0,1,0,0
"4092",0,2,2,1,"30","60",3,42,0,0,1,0,0
"4093",0,2,2,1,"40","90",2,40,0,0,1,0,0
"4094",0,2,2,0,"40","70",2,40,0,0,1,0,0
"4095",0,3,2,0,"50","50",2,56,0,0,0,1,0
"4096",0,1,1,1,"0","100",3,42,1,1,0,0,0
"4097",0,2,2,1,"15","70",2,28,0,0,1,0,0
"4098",1,1,1,0,"85","15",3,25,1,1,0,0,0
"4099",1,1,2,1,"50","50",3,28,0,1,0,0,0
"4100",0,1,1,0,"100","0",1,74,1,1,0,0,1
"4101",0,3,1,0,"60","50",3,58,1,0,0,1,0
"4102",0,3,1,0,"60","0",1,25,1,0,0,1,1
"4103",0,3,1,0,"50","30",3,51,1,0,0,1,0
"4104",0,3,NA,1,"50","50",1,30,NA,0,0,1,1
"4105",0,3,1,0,"40","10",1,29,1,0,0,1,1
"4106",0,3,NA,1,"15","40",2,32,NA,0,0,1,0
"4107",0,2,NA,1,"15","70",2,27,NA,0,1,0,0
"4108",0,2,2,1,"10","40",2,47,0,0,1,0,0
"4109",1,2,1,1,"50","50",3,43,1,0,1,0,0
"4110",0,3,1,0,"50","50",3,26,1,0,0,1,0
"4111",0,1,NA,1,"60","0",2,66,NA,1,0,0,0
"4112",1,1,1,0,"80","20",2,70,1,1,0,0,0
"4113",1,1,1,1,"65","0",1,31,1,1,0,0,1
"4114",0,1,1,1,"70","15",1,42,1,1,0,0,1
"4115",0,1,NA,1,"85","50",2,53,NA,1,0,0,0
"4116",0,1,1,1,"85","0",1,69,1,1,0,0,1
"4117",0,2,2,1,"30","70",2,31,0,0,1,0,0
"4118",1,3,NA,1,"30","50",2,22,NA,0,0,1,0
"4119",0,1,2,1,"30","60",2,45,0,1,0,0,0
"4120",1,2,2,1,"40","65",2,42,0,0,1,0,0
"4121",1,1,NA,1,"100","0",1,27,NA,1,0,0,1
"4122",1,2,2,1,"40","60",2,34,0,0,1,0,0
"4123",1,NA,1,0,"50","50",2,33,1,NA,NA,NA,0
"4124",1,3,1,0,"60","60",3,27,1,0,0,1,0
"4125",0,1,1,0,"60","40",1,63,1,1,0,0,1
"4126",0,3,NA,1,"15","40",2,55,NA,0,0,1,0
"4127",0,2,NA,1,"15","50",2,24,NA,0,1,0,0
"4128",1,1,1,1,"75","20",1,25,1,1,0,0,1
"4129",1,3,1,0,"60","50",3,51,1,0,0,1,0
"4130",0,2,NA,1,"60","60",3,26,NA,0,1,0,0
"4131",0,3,NA,0,"70","50",1,57,NA,0,0,1,1
"4132",1,1,1,1,"70","50",1,53,1,1,0,0,1
"4133",0,3,NA,1,"60","30",3,82,NA,0,0,1,0
"4134",0,1,1,1,"100","0",1,59,1,1,0,0,1
"4135",0,2,NA,0,"0","70",2,37,NA,0,1,0,0
"4136",1,1,1,1,"60","60",3,69,1,1,0,0,0
"4137",1,1,1,1,"100","0",1,21,1,1,0,0,1
"4138",0,3,2,0,"15","70",2,65,0,0,0,1,0
"4139",1,3,1,1,"50","30",1,59,1,0,0,1,1
"4140",1,1,1,0,"65","0",1,42,1,1,0,0,1
"4141",1,2,2,1,"50","75",3,55,0,0,1,0,0
"4142",0,1,1,1,"85","10",1,62,1,1,0,0,1
"4143",1,3,1,1,"40","5",1,52,1,0,0,1,1
"4144",0,2,2,1,"25","70",2,41,0,0,1,0,0
"4145",0,3,1,0,"30","0",3,57,1,0,0,1,0
"4146",0,2,NA,1,"30","60",2,31,NA,0,1,0,0
"4147",0,1,1,0,"70","50",3,19,1,1,0,0,0
"4148",1,1,1,0,"100","0",1,34,1,1,0,0,1
"4149",0,3,NA,0,"50","50",2,51,NA,0,0,1,0
"4150",0,1,1,0,"85","0",1,49,1,1,0,0,1
"4151",1,2,NA,1,"30","60",1,19,NA,0,1,0,1
"4152",0,2,2,1,"2","70",2,56,0,0,1,0,0
"4153",0,3,1,0,"55","55",2,32,1,0,0,1,0
"4154",1,1,NA,1,"85","30",1,50,NA,1,0,0,1
"4155",0,2,2,1,"10","90",2,42,0,0,1,0,0
"4156",1,1,2,0,"30","60",2,41,0,1,0,0,0
"4157",0,1,1,1,"85","50",3,42,1,1,0,0,0
"4158",0,1,1,0,"100","0",2,49,1,1,0,0,0
"4159",1,1,1,1,"70","15",3,63,1,1,0,0,0
"4160",0,1,1,0,"85","15",1,77,1,1,0,0,1
"4161",1,1,NA,1,"50","50",3,48,NA,1,0,0,0
"4162",0,2,NA,0,"0","85",2,20,NA,0,1,0,0
"4163",1,1,NA,1,"85","0",3,56,NA,1,0,0,0
"4164",0,3,NA,1,"40","75",3,32,NA,0,0,1,0
"4165",1,2,2,1,"50","50",2,39,0,0,1,0,0
"4166",1,1,1,0,"100","15",3,72,1,1,0,0,0
"4167",0,3,2,1,"15","60",2,63,0,0,0,1,0
"4168",1,3,NA,1,"50","50",1,54,NA,0,0,1,1
"4169",1,2,2,1,"0","100",2,23,0,0,1,0,0
"4170",1,2,2,1,"15","60",2,56,0,0,1,0,0
"4171",1,1,1,0,"70","15",1,59,1,1,0,0,1
"4172",0,1,1,1,"100","0",1,59,1,1,0,0,1
"4173",1,1,1,0,"70","0",1,45,1,1,0,0,1
"4174",1,2,2,1,"40","60",2,55,0,0,1,0,0
"4175",0,1,1,1,"100","25",1,32,1,1,0,0,1
"4176",0,3,NA,1,"0","0",1,53,NA,0,0,1,1
"4177",0,1,1,1,"85","15",1,71,1,1,0,0,1
"4178",0,3,NA,1,"15","70",2,54,NA,0,0,1,0
"4179",0,2,NA,1,"15","85",3,35,NA,0,1,0,0
"4180",0,NA,2,0,"0","70",2,71,0,NA,NA,NA,0
"4181",0,3,1,1,"60","15",1,30,1,0,0,1,1
"4182",0,1,1,1,"90","0",1,57,1,1,0,0,1
"4183",1,1,1,1,"100","40",3,34,1,1,0,0,0
"4184",0,2,1,0,"40","60",2,58,1,0,1,0,0
"4185",0,2,2,1,"30","60",2,66,0,0,1,0,0
"4186",1,3,NA,0,"30","40",2,49,NA,0,0,1,0
"4187",0,1,NA,1,"100","50",3,52,NA,1,0,0,0
"4188",1,2,2,1,"30","85",2,75,0,0,1,0,0
"4189",0,3,1,0,"40","40",2,27,1,0,0,1,0
"4190",0,3,NA,0,"40","40",3,30,NA,0,0,1,0
"4191",1,2,1,1,"70","15",1,37,1,0,1,0,1
"4192",1,1,1,1,"100","0",3,26,1,1,0,0,0
"4193",1,1,NA,1,"85","10",3,67,NA,1,0,0,0
"4194",0,3,1,1,"30","0",2,31,1,0,0,1,0
"4195",1,2,2,0,"50","70",3,39,0,0,1,0,0
"4196",0,2,2,1,"50","50",3,48,0,0,1,0,0
"4197",0,1,1,1,"60","15",3,55,1,1,0,0,0
"4198",1,NA,2,1,"60","60",2,43,0,NA,NA,NA,0
"4199",1,3,1,0,"50","50",3,52,1,0,0,1,0
"4200",1,2,NA,1,"10","90",3,61,NA,0,1,0,0
"4201",0,2,2,1,"20","60",1,50,0,0,1,0,1
"4202",1,2,2,1,"15","85",2,60,0,0,1,0,0
"4203",0,1,1,1,"100","0",3,63,1,1,0,0,0
"4204",0,3,NA,0,"50","40",2,38,NA,0,0,1,0
"4205",1,1,1,1,"80","35",1,53,1,1,0,0,1
"4206",1,1,1,1,"70","30",1,64,1,1,0,0,1
"4207",0,2,NA,0,"30","70",2,56,NA,0,1,0,0
"4208",0,3,NA,1,"60","40",1,75,NA,0,0,1,1
"4209",1,2,2,1,"15","70",2,63,0,0,1,0,0
"4210",0,1,2,0,"0","80",2,47,0,1,0,0,0
"4211",0,1,1,0,"100","50",3,52,1,1,0,0,0
"4212",0,1,NA,0,"0","0",2,25,NA,1,0,0,0
"4213",1,2,2,1,"50","60",3,39,0,0,1,0,0
"4214",0,3,1,0,"50","40",3,53,1,0,0,1,0
"4215",0,3,2,0,"15","70",2,28,0,0,0,1,0
"4216",0,3,1,0,"40","0",3,40,1,0,0,1,0
"4217",0,3,2,0,"40","50",3,58,0,0,0,1,0
"4218",0,3,NA,0,"30","0",3,29,NA,0,0,1,0
"4219",1,2,2,1,"40","75",2,37,0,0,1,0,0
"4220",0,3,2,1,"50","70",2,56,0,0,0,1,0
"4221",1,1,NA,1,"90","65",1,70,NA,1,0,0,1
"4222",1,1,1,1,"70","40",2,41,1,1,0,0,0
"4223",1,1,2,1,"85","30",2,42,0,1,0,0,0
"4224",1,2,NA,1,"0","85",2,56,NA,0,1,0,0
"4225",0,1,1,1,"50","30",1,56,1,1,0,0,1
"4226",0,1,1,0,"100","0",3,54,1,1,0,0,0
"4227",0,2,2,1,"40","60",3,24,0,0,1,0,0
"4228",0,3,1,1,"40","30",1,61,1,0,0,1,1
"4229",0,3,2,1,"50","60",3,42,0,0,0,1,0
"4230",1,2,NA,1,"60","80",1,43,NA,0,1,0,1
"4231",0,2,2,1,"60","85",3,48,0,0,1,0,0
"4232",1,2,2,1,"25","75",3,61,0,0,1,0,0
"4233",0,1,1,1,"85","40",1,55,1,1,0,0,1
"4234",1,3,1,0,"50","50",2,57,1,0,0,1,0
"4235",0,2,2,1,"15","60",2,57,0,0,1,0,0
"4236",1,3,2,1,"40","60",3,64,0,0,0,1,0
"4237",0,3,NA,1,"85","15",1,44,NA,0,0,1,1
"4238",0,1,2,1,"70","50",1,49,0,1,0,0,1
"4239",0,3,1,1,"60","30",1,22,1,0,0,1,1
"4240",1,1,1,1,"50","30",1,42,1,1,0,0,1
"4241",0,3,1,0,"75","45",1,44,1,0,0,1,1
"4242",0,1,1,1,"85","30",1,67,1,1,0,0,1
"4243",0,1,NA,1,"70","0",1,76,NA,1,0,0,1
"4244",0,1,1,1,"85","50",3,65,1,1,0,0,0
"4245",1,1,NA,1,"60","30",2,56,NA,1,0,0,0
"4246",1,1,1,0,"85","30",1,67,1,1,0,0,1
"4247",1,3,1,1,"0","0",1,29,1,0,0,1,1
"4248",0,2,2,1,"15","85",2,28,0,0,1,0,0
"4249",0,3,2,1,"40","60",3,59,0,0,0,1,0
"4250",1,2,2,1,"0","100",2,59,0,0,1,0,0
"4251",0,3,2,1,"50","70",2,38,0,0,0,1,0
"4252",1,3,2,1,"45","85",2,28,0,0,0,1,0
"4253",1,1,NA,1,"76","34",3,23,NA,1,0,0,0
"4254",0,1,NA,1,"70","50",2,19,NA,1,0,0,0
"4255",1,3,NA,1,"60","50",3,52,NA,0,0,1,0
"4256",0,3,NA,0,"50","30",2,32,NA,0,0,1,0
"4257",1,3,2,1,"30","60",2,54,0,0,0,1,0
"4258",1,1,1,1,"70","40",1,65,1,1,0,0,1
"4259",0,2,2,1,"0","85",2,61,0,0,1,0,0
"4260",1,1,1,1,"85","50",1,47,1,1,0,0,1
"4261",1,1,NA,1,"85","15",3,63,NA,1,0,0,0
"4262",0,2,2,0,"0","70",2,37,0,0,1,0,0
"4263",0,3,2,1,"0","85",2,66,0,0,0,1,0
"4264",0,2,2,1,"50","60",3,33,0,0,1,0,0
"4265",0,1,1,1,"85","15",1,37,1,1,0,0,1
"4266",1,1,NA,1,"100","40",1,52,NA,1,0,0,1
"4267",1,2,2,1,"40","70",2,56,0,0,1,0,0
"4268",0,2,NA,1,"15","85",3,26,NA,0,1,0,0
"4269",0,2,NA,1,"0","70",2,66,NA,0,1,0,0
"4270",1,1,1,0,"60","30",1,29,1,1,0,0,1
"4271",1,3,2,0,"30","60",3,63,0,0,0,1,0
"4272",0,1,NA,1,"100","0",3,26,NA,1,0,0,0
"4273",0,2,2,1,"15","70",2,79,0,0,1,0,0
"4274",0,1,1,1,"70","35",1,49,1,1,0,0,1
"4275",0,3,NA,1,"30","40",2,25,NA,0,0,1,0
"4276",1,2,2,1,"15","85",2,46,0,0,1,0,0
"4277",0,3,NA,1,"15","15",3,47,NA,0,0,1,0
"4278",0,2,2,1,"15","85",2,70,0,0,1,0,0
"4279",1,3,1,1,"40","40",3,49,1,0,0,1,0
"4280",1,3,1,0,"60","40",3,37,1,0,0,1,0
"4281",0,2,2,0,"50","75",2,44,0,0,1,0,0
"4282",0,1,NA,1,"85","15",1,23,NA,1,0,0,1
"4283",1,1,1,0,"85","15",1,58,1,1,0,0,1
"4284",0,3,NA,0,"85","15",1,24,NA,0,0,1,1
"4285",0,3,2,1,"15","85",2,50,0,0,0,1,0
"4286",1,3,1,1,"60","50",2,51,1,0,0,1,0
"4287",1,3,2,1,"0","60",1,32,0,0,0,1,1
"4288",0,3,1,0,"85","60",1,55,1,0,0,1,1
"4289",0,2,NA,0,"50","80",2,54,NA,0,1,0,0
"4290",1,1,1,0,"70","15",1,58,1,1,0,0,1
"4291",1,1,1,1,"100","0",3,35,1,1,0,0,0
"4292",1,1,1,0,"60","30",1,27,1,1,0,0,1
"4293",1,1,1,0,"65","20",1,22,1,1,0,0,1
"4294",0,3,2,1,"15","40",2,29,0,0,0,1,0
"4295",1,1,1,1,"60","30",1,62,1,1,0,0,1
"4296",0,1,NA,1,"85","60",3,50,NA,1,0,0,0
"4297",0,2,2,1,"50","50",2,62,0,0,1,0,0
"4298",0,3,NA,1,"50","0",1,65,NA,0,0,1,1
"4299",0,2,NA,1,"50","70",2,25,NA,0,1,0,0
"4300",0,1,NA,0,"70","40",1,46,NA,1,0,0,1
"4301",1,1,NA,0,"70","50",1,27,NA,1,0,0,1
"4302",0,2,2,0,"0","70",2,75,0,0,1,0,0
"4303",1,1,1,0,"70","15",1,63,1,1,0,0,1
"4304",1,3,1,0,"50","50",3,48,1,0,0,1,0
"4305",1,2,2,1,"15","85",3,35,0,0,1,0,0
"4306",0,2,2,1,"40","70",2,52,0,0,1,0,0
"4307",0,1,1,0,"60","5",1,34,1,1,0,0,1
"4308",1,2,2,1,"0","100",2,63,0,0,1,0,0
"4309",0,1,1,0,"50","50",1,25,1,1,0,0,1
"4310",0,1,NA,1,"85","0",3,21,NA,1,0,0,0
"4311",1,1,1,0,"70","0",1,25,1,1,0,0,1
"4312",0,3,1,1,"50","50",3,50,1,0,0,1,0
"4313",0,1,NA,0,"85","50",1,19,NA,1,0,0,1
"4314",1,2,2,1,"40","60",3,52,0,0,1,0,0
"4315",1,3,1,0,"40","15",3,54,1,0,0,1,0
"4316",1,1,1,0,"60","20",1,29,1,1,0,0,1
"4317",1,1,NA,1,"99","0",1,24,NA,1,0,0,1
"4318",1,2,1,1,"30","70",1,62,1,0,1,0,1
"4319",0,1,1,1,"70","30",3,40,1,1,0,0,0
"4320",1,2,2,1,"0","100",2,28,0,0,1,0,0
"4321",0,1,1,1,"100","0",1,27,1,1,0,0,1
"4322",0,1,1,0,"60","50",2,27,1,1,0,0,0
"4323",0,2,2,1,"0","85",2,51,0,0,1,0,0
"4324",1,2,NA,1,"15","70",2,26,NA,0,1,0,0
"4325",1,2,2,1,"0","100",2,41,0,0,1,0,0
"4326",0,3,NA,1,"50","70",2,30,NA,0,0,1,0
"4327",0,2,NA,1,"30","85",2,74,NA,0,1,0,0
"4328",1,3,1,1,"70","50",1,28,1,0,0,1,1
"4329",1,2,NA,1,"70","85",2,44,NA,0,1,0,0
"4330",0,1,1,1,"70","40",1,83,1,1,0,0,1
"4331",1,2,NA,1,"30","85",2,77,NA,0,1,0,0
"4332",0,1,1,1,"70","0",3,56,1,1,0,0,0
"4333",0,2,2,1,"0","85",2,74,0,0,1,0,0
"4334",0,2,2,1,"30","85",2,62,0,0,1,0,0
"4335",0,2,2,1,"0","70",2,29,0,0,1,0,0
"4336",1,3,1,0,"70","50",1,50,1,0,0,1,1
"4337",1,1,1,1,"60","0",2,28,1,1,0,0,0
"4338",1,2,2,1,"50","60",3,58,0,0,1,0,0
"4339",1,3,2,1,"30","30",2,62,0,0,0,1,0
"4340",0,NA,1,1,"50","0",1,27,1,NA,NA,NA,1
"4341",0,NA,2,0,"30","40",2,35,0,NA,NA,NA,0
"4342",1,2,2,1,"60","70",2,67,0,0,1,0,0
"4343",0,1,NA,1,"85","30",1,39,NA,1,0,0,1
"4344",0,1,1,0,"70","0",1,26,1,1,0,0,1
"4345",1,2,2,1,"40","60",3,49,0,0,1,0,0
"4346",0,1,NA,1,"100","0",1,47,NA,1,0,0,1
"4347",0,2,1,0,"60","15",1,66,1,0,1,0,1
"4348",0,3,1,0,"60","15",1,62,1,0,0,1,1
"4349",1,1,1,1,"85","15",1,78,1,1,0,0,1
"4350",0,1,1,1,"85","30",3,49,1,1,0,0,0
"4351",1,3,NA,1,"50","50",1,28,NA,0,0,1,1
"4352",0,1,1,0,"100","0",1,40,1,1,0,0,1
"4353",1,2,2,0,"30","85",2,34,0,0,1,0,0
"4354",1,1,1,0,"70","0",1,57,1,1,0,0,1
"4355",0,1,1,1,"85","60",2,59,1,1,0,0,0
"4356",1,2,2,1,"60","70",1,24,0,0,1,0,1
"4357",0,3,1,1,"30","30",3,55,1,0,0,1,0
"4358",1,1,1,1,"100","0",1,25,1,1,0,0,1
"4359",1,2,NA,1,"40","70",2,49,NA,0,1,0,0
"4360",1,3,NA,0,"50","50",2,28,NA,0,0,1,0
"4361",1,1,1,1,"85","0",1,46,1,1,0,0,1
"4362",1,1,1,1,"85","50",3,85,1,1,0,0,0
"4363",1,1,1,1,"100","0",1,80,1,1,0,0,1
"4364",1,2,2,1,"50","50",1,56,0,0,1,0,1
"4365",1,1,NA,1,"100","15",3,25,NA,1,0,0,0
"4366",1,3,1,0,"50","30",3,66,1,0,0,1,0
"4367",1,1,1,1,"50","15",1,69,1,1,0,0,1
"4368",1,1,1,0,"85","0",1,73,1,1,0,0,1
"4369",1,1,1,1,"85","40",3,27,1,1,0,0,0
"4370",1,3,2,1,"0","15",2,48,0,0,0,1,0
"4371",1,1,1,0,"65","30",1,24,1,1,0,0,1
"4372",0,2,NA,1,"60","70",1,28,NA,0,1,0,1
"4373",1,1,NA,0,"70","15",1,21,NA,1,0,0,1
"4374",1,1,NA,1,"70","45",3,70,NA,1,0,0,0
"4375",0,3,NA,1,"15","15",2,32,NA,0,0,1,0
"4376",1,3,NA,1,"60","50",3,67,NA,0,0,1,0
"4377",1,2,NA,1,"0","60",2,60,NA,0,1,0,0
"4378",1,3,1,1,"85","15",1,26,1,0,0,1,1
"4379",1,3,1,0,"80","10",1,44,1,0,0,1,1
"4380",1,3,1,0,"70","0",1,21,1,0,0,1,1
"4381",1,3,NA,0,"30","85",3,52,NA,0,0,1,0
"4382",1,3,2,0,"50","50",2,67,0,0,0,1,0
"4383",1,1,NA,1,"60","40",2,49,NA,1,0,0,0
"4384",0,NA,NA,1,"15","40",2,33,NA,NA,NA,NA,0
"4385",1,2,NA,1,"40","40",2,28,NA,0,1,0,0
"4386",0,1,1,0,"70","40",1,27,1,1,0,0,1
"4387",1,1,1,1,"60","40",1,65,1,1,0,0,1
"4388",0,3,NA,1,"50","50",3,40,NA,0,0,1,0
"4389",1,1,NA,1,"100","0",1,26,NA,1,0,0,1
"4390",0,1,1,1,"100","0",1,30,1,1,0,0,1
"4391",1,1,1,1,"70","0",1,72,1,1,0,0,1
"4392",0,2,NA,1,"0","85",2,49,NA,0,1,0,0
"4393",0,1,NA,1,"85","0",3,24,NA,1,0,0,0
"4394",0,1,1,1,"100","50",3,31,1,1,0,0,0
"4395",1,3,1,1,"50","30",1,28,1,0,0,1,1
"4396",1,2,2,1,"30","100",2,71,0,0,1,0,0
"4397",0,3,NA,0,"0","0",3,23,NA,0,0,1,0
"4398",1,2,2,1,"30","60",2,44,0,0,1,0,0
"4399",1,2,2,1,"30","60",2,53,0,0,1,0,0
"4400",1,1,1,0,"40","30",1,56,1,1,0,0,1
"4401",1,1,1,0,"70","15",1,60,1,1,0,0,1
"4402",1,3,NA,1,"50","50",3,38,NA,0,0,1,0
"4403",1,2,2,1,"0","70",2,68,0,0,1,0,0
"4404",1,2,2,1,"0","60",2,53,0,0,1,0,0
"4405",1,3,2,1,"30","85",2,31,0,0,0,1,0
"4406",1,3,NA,1,"60","30",1,68,NA,0,0,1,1
"4407",1,1,NA,1,"80","5",3,57,NA,1,0,0,0
"4408",1,2,2,1,"15","90",3,49,0,0,1,0,0
"4409",1,1,1,0,"60","15",1,60,1,1,0,0,1
"4410",1,3,2,1,"70","40",3,34,0,0,0,1,0
"4411",1,1,1,0,"100","0",1,42,1,1,0,0,1
"4412",1,1,1,1,"85","85",1,69,1,1,0,0,1
"4413",1,1,NA,1,"70","0",1,56,NA,1,0,0,1
